workload_id,decisao_id,tempo_decisao,pid,tempo_chegada,tempo_cpu_total,tempo_cpu_executado,tempo_cpu_restante,prioridade,tipo_processo,operacao_es,probabilidade_es,media_es,duracao_es,fila,tempo_espera_atual,ja_executou,vezes_executado,tempo_desde_ultima_execucao,sensivel_resposta,risco_inanicao,quantum_sugerido,qtd_processos_prontos,qtd_fila_1,qtd_fila_2,qtd_fila_3,percentual_cpu_executado,percentual_cpu_restante,selecionado
7,159,199,H07_0159_02,117,20,7,13,3,misto,1,0.36,1.72,8,2,7,1,1,11,0,0.2636,4,8,0,4,4,0.35,0.65,0
7,159,199,H07_0159_03,183,16,5,11,4,misto,1,0.3,1.57,8,2,7,1,2,12,0,0.2182,4,8,0,4,4,0.3125,0.6875,0
7,159,199,H07_0159_04,171,8,3,5,4,io_bound,1,0.87,4.86,4,2,28,1,3,27,0,0.6,4,8,0,4,4,0.375,0.625,0
7,159,199,H07_0159_05,163,19,18,1,3,io_bound,1,0.79,5.94,10,2,36,1,3,33,0,0.7909,4,8,0,4,4,0.9474,0.0526,1
7,159,199,H07_0159_06,182,60,53,7,4,cpu_bound,0,0.0,0.0,0,3,16,1,11,2,0,0.3818,8,8,0,4,4,0.8833,0.1167,0
7,159,199,H07_0159_07,10,37,8,29,4,cpu_bound,0,0.0,0.0,0,3,26,1,7,24,0,0.7436,8,8,0,4,4,0.2162,0.7838,0
7,159,199,H07_0159_08,71,30,3,27,4,cpu_bound,0,0.0,0.0,0,3,85,1,2,8,0,1,8,8,0,4,4,0.1,0.9,0
7,160,273,H07_0160_01,248,12,10,2,2,interativo,1,0.42,2.47,2,1,12,1,10,9,1,0.52,3,7,3,1,3,0.8333,0.1667,0
7,160,273,H07_0160_02,39,55,6,49,4,cpu_bound,1,0.05,0.4,2,3,184,1,5,11,0,1,8,7,3,1,3,0.1091,0.8909,0
7,160,273,H07_0160_03,53,8,3,5,2,interativo,0,0.0,0.0,0,1,191,1,1,131,1,1,3,7,3,1,3,0.375,0.625,1
7,160,273,H07_0160_04,196,23,17,6,5,batch,0,0.0,0.0,0,3,57,1,12,4,0,1,8,7,3,1,3,0.7391,0.2609,0
7,160,273,H07_0160_05,174,31,30,1,5,batch,1,0.35,2.52,9,3,49,1,6,40,0,1,8,7,3,1,3,0.9677,0.0323,0
7,160,273,H07_0160_06,242,29,7,22,4,misto,1,0.63,3.77,9,2,30,1,5,16,0,0.6364,4,7,3,1,3,0.2414,0.7586,0
7,160,273,H07_0160_07,244,16,2,14,2,interativo,1,0.4,2.72,4,1,5,1,2,9,1,0.3927,3,7,3,1,3,0.125,0.875,0
7,161,365,H07_0161_01,109,14,5,9,2,io_bound,1,0.81,5.74,6,2,223,1,2,193,0,1,4,4,2,2,0,0.3571,0.6429,0
7,161,365,H07_0161_02,28,15,0,15,2,interativo,1,0.49,1.85,3,1,270,0,0,0,1,1,3,4,2,2,0,0.0,1.0,1
7,161,365,H07_0161_03,119,8,2,6,1,tempo_real,1,0.14,0.52,1,1,137,1,2,117,1,1,2,4,2,2,0,0.25,0.75,0
7,161,365,H07_0161_04,139,19,13,6,3,misto,1,0.48,2.35,8,2,100,1,4,81,0,1,4,4,2,2,0,0.6842,0.3158,0
7,162,190,H07_0162_01,144,27,26,1,2,misto,1,0.32,2.93,7,2,40,1,2,6,0,0.9091,4,3,0,3,0,0.963,0.037,1
7,162,190,H07_0162_02,34,28,21,7,3,misto,1,0.6,2.06,3,2,33,1,1,14,0,0.7364,4,3,0,3,0,0.75,0.25,0
7,162,190,H07_0162_03,125,18,6,12,3,io_bound,1,0.56,3.83,8,2,46,1,5,24,0,0.9727,4,3,0,3,0,0.3333,0.6667,0
7,163,411,H07_0163_01,45,3,1,2,1,tempo_real,0,0.0,0.0,0,1,87,1,1,63,1,1,2,7,1,5,1,0.3333,0.6667,0
7,163,411,H07_0163_02,300,12,9,3,3,misto,1,0.61,2.15,7,2,79,1,7,50,0,1,4,7,1,5,1,0.75,0.25,0
7,163,411,H07_0163_03,101,7,4,3,3,io_bound,1,0.72,4.6,11,2,270,1,2,115,0,1,4,7,1,5,1,0.5714,0.4286,1
7,163,411,H07_0163_04,129,26,20,6,3,misto,1,0.36,3.69,4,2,199,1,7,100,0,1,4,7,1,5,1,0.7692,0.2308,0
7,163,411,H07_0163_05,56,34,15,19,5,batch,0,0.0,0.0,0,3,71,1,6,63,0,1,8,7,1,5,1,0.4412,0.5588,0
7,163,411,H07_0163_06,149,11,4,7,3,io_bound,1,0.68,5.95,8,2,128,1,1,98,0,1,4,7,1,5,1,0.3636,0.6364,0
7,163,411,H07_0163_07,95,23,20,3,4,misto,1,0.34,3.9,3,2,106,1,12,23,0,1,4,7,1,5,1,0.8696,0.1304,0
7,164,241,H07_0164_01,42,14,9,5,4,io_bound,1,0.81,4.89,6,2,132,1,5,9,0,1,4,9,3,4,2,0.6429,0.3571,0
7,164,241,H07_0164_02,128,18,6,12,4,misto,1,0.68,2.98,6,2,3,1,5,4,0,0.1455,4,9,3,4,2,0.3333,0.6667,0
7,164,241,H07_0164_03,43,13,3,10,4,io_bound,1,0.85,2.7,5,2,117,1,3,110,0,1,4,9,3,4,2,0.2308,0.7692,0
7,164,241,H07_0164_04,19,19,9,10,4,misto,1,0.42,2.47,3,2,33,1,9,24,0,0.6909,4,9,3,4,2,0.4737,0.5263,0
7,164,241,H07_0164_05,205,51,10,41,5,batch,1,0.35,1.88,10,3,29,1,6,29,0,0.7527,8,9,3,4,2,0.1961,0.8039,0
7,164,241,H07_0164_06,183,10,7,3,2,interativo,0,0.0,0.0,0,1,32,1,1,12,1,0.8836,3,9,3,4,2,0.7,0.3,0
7,164,241,H07_0164_07,124,9,5,4,2,tempo_real,1,0.16,0.17,4,1,84,1,2,85,1,1,2,9,3,4,2,0.5556,0.4444,1
7,164,241,H07_0164_08,154,15,10,5,2,interativo,1,0.29,2.22,4,1,2,1,2,3,1,0.3382,3,9,3,4,2,0.6667,0.3333,0
7,164,241,H07_0164_09,129,50,3,47,5,batch,1,0.23,2.2,11,3,12,1,1,16,0,0.2636,8,9,3,4,2,0.06,0.94,0
7,165,126,H07_0165_01,23,8,3,5,2,interativo,1,0.4,2.09,2,1,68,1,2,1,1,1,3,4,1,1,2,0.375,0.625,1
7,165,126,H07_0165_02,61,57,45,12,4,cpu_bound,1,0.21,1.19,4,3,12,1,6,10,0,0.3091,8,4,1,1,2,0.7895,0.2105,0
7,165,126,H07_0165_03,86,61,15,46,3,cpu_bound,0,0.0,0.0,0,3,14,1,9,0,0,0.3909,8,4,1,1,2,0.2459,0.7541,0
7,165,126,H07_0165_04,49,25,13,12,2,misto,1,0.38,2.12,6,2,5,1,2,1,0,0.2727,4,4,1,1,2,0.52,0.48,0
7,166,176,H07_0166_01,51,11,0,11,2,interativo,0,0.0,0.0,0,1,103,0,0,0,1,1,3,5,1,3,1,0.0,1.0,1
7,166,176,H07_0166_02,10,47,32,15,5,cpu_bound,1,0.13,0.28,2,3,162,1,10,158,0,1,8,5,1,3,1,0.6809,0.3191,0
7,166,176,H07_0166_03,55,28,25,3,4,misto,1,0.34,2.86,6,2,113,1,6,55,0,1,4,5,1,3,1,0.8929,0.1071,0
7,166,176,H07_0166_04,158,12,5,7,4,io_bound,1,0.75,3.87,11,2,10,1,4,9,0,0.2727,4,5,1,3,1,0.4167,0.5833,0
7,166,176,H07_0166_05,134,26,8,18,4,misto,1,0.55,2.96,4,2,39,1,4,11,0,0.8,4,5,1,3,1,0.3077,0.6923,0
7,167,70,H07_0167_01,35,11,6,5,3,interativo,1,0.43,1.19,4,1,5,1,3,2,1,0.3473,3,5,1,1,3,0.5455,0.4545,1
7,167,70,H07_0167_02,14,44,37,7,3,cpu_bound,0,0.0,0.0,0,3,10,1,2,7,0,0.3182,8,5,1,1,3,0.8409,0.1591,0
7,167,70,H07_0167_03,8,23,14,9,4,batch,1,0.28,2.01,12,3,17,1,5,8,0,0.4,8,5,1,1,3,0.6087,0.3913,0
7,167,70,H07_0167_04,62,53,40,13,4,cpu_bound,0,0.0,0.0,0,3,4,1,12,7,0,0.1636,8,5,1,1,3,0.7547,0.2453,0
7,167,70,H07_0167_05,68,12,2,10,3,misto,0,0.0,0.0,0,2,2,1,1,5,0,0.1727,4,5,1,1,3,0.1667,0.8333,0
7,168,172,H07_0168_01,58,60,18,42,5,batch,1,0.34,1.8,6,3,71,1,1,3,0,1,8,9,3,4,2,0.3,0.7,0
7,168,172,H07_0168_02,163,20,16,4,2,io_bound,1,0.64,5.47,8,2,0,1,7,4,0,0.1818,4,9,3,4,2,0.8,0.2,0
7,168,172,H07_0168_03,65,23,13,10,5,batch,0,0.0,0.0,0,3,93,1,5,75,0,1,8,9,3,4,2,0.5652,0.4348,0
7,168,172,H07_0168_04,57,7,3,4,2,interativo,1,0.38,1.5,2,1,13,1,1,4,1,0.5382,3,9,3,4,2,0.4286,0.5714,0
7,168,172,H07_0168_05,17,11,3,8,2,interativo,1,0.34,2.62,2,1,150,1,2,112,1,1,3,9,3,4,2,0.2727,0.7273,1
7,168,172,H07_0168_06,172,8,2,6,2,io_bound,1,0.76,4.56,12,2,0,1,2,5,0,0.1818,4,9,3,4,2,0.25,0.75,0
7,168,172,H07_0168_07,136,9,5,4,2,interativo,0,0.0,0.0,0,1,11,1,4,8,1,0.5018,3,9,3,4,2,0.5556,0.4444,0
7,168,172,H07_0168_08,61,14,12,2,3,misto,0,0.0,0.0,0,2,61,1,7,20,0,1,4,9,3,4,2,0.8571,0.1429,0
7,168,172,H07_0168_09,21,13,8,5,3,misto,0,0.0,0.0,0,2,76,1,8,48,0,1,4,9,3,4,2,0.6154,0.3846,0
7,169,99,H07_0169_01,48,44,41,3,5,cpu_bound,1,0.2,0.51,2,3,30,1,7,29,0,0.7709,8,6,0,3,3,0.9318,0.0682,0
7,169,99,H07_0169_02,13,28,11,17,5,batch,0,0.0,0.0,0,3,3,1,3,0,0,0.1,8,6,0,3,3,0.3929,0.6071,0
7,169,99,H07_0169_03,80,18,4,14,3,misto,0,0.0,0.0,0,2,12,1,1,8,0,0.3545,4,6,0,3,3,0.2222,0.7778,0
7,169,99,H07_0169_04,66,15,12,3,4,io_bound,1,0.78,4.01,12,2,26,1,12,13,0,0.5636,4,6,0,3,3,0.8,0.2,0
7,169,99,H07_0169_05,26,35,28,7,5,batch,1,0.5,3.08,5,3,9,1,10,6,0,0.2091,8,6,0,3,3,0.8,0.2,0
7,169,99,H07_0169_06,23,10,2,8,4,io_bound,1,0.73,4.25,9,2,60,1,1,3,0,1,4,6,0,3,3,0.2,0.8,1
7,170,170,H07_0170_01,158,18,2,16,3,io_bound,1,0.87,2.55,8,2,7,1,1,1,0,0.2636,4,6,3,2,1,0.1111,0.8889,0
7,170,170,H07_0170_02,132,8,3,5,1,tempo_real,0,0.0,0.0,0,1,36,1,3,2,1,1,2,6,3,2,1,0.375,0.625,0
7,170,170,H07_0170_03,22,6,4,2,1,tempo_real,0,0.0,0.0,0,1,69,1,4,51,1,1,2,6,3,2,1,0.6667,0.3333,1
7,170,170,H07_0170_04,135,8,7,1,1,interativo,0,0.0,0.0,0,1,29,1,2,0,1,0.8745,3,6,3,2,1,0.875,0.125,0
7,170,170,H07_0170_05,90,24,23,1,5,cpu_bound,0,0.0,0.0,0,3,76,1,2,3,0,1,8,6,3,2,1,0.9583,0.0417,0
7,170,170,H07_0170_06,164,12,9,3,2,misto,0,0.0,0.0,0,2,4,1,1,5,0,0.2545,4,6,3,2,1,0.75,0.25,0
7,171,271,H07_0171_01,164,15,13,2,3,io_bound,1,0.77,2.98,10,2,82,1,1,54,0,1,4,5,1,3,1,0.8667,0.1333,1
7,171,271,H07_0171_02,213,16,12,4,3,misto,0,0.0,0.0,0,2,49,1,10,23,0,1,4,5,1,3,1,0.75,0.25,0
7,171,271,H07_0171_03,215,49,35,14,5,batch,1,0.48,2.84,8,3,24,1,7,13,0,0.4818,8,5,1,3,1,0.7143,0.2857,0
7,171,271,H07_0171_04,259,3,0,3,1,tempo_real,0,0.0,0.0,0,1,6,0,0,0,1,0.4564,2,5,1,3,1,0.0,1.0,0
7,171,271,H07_0171_05,124,10,0,10,3,misto,1,0.34,2.41,5,2,52,0,0,0,0,1,4,5,1,3,1,0.0,1.0,0
7,172,366,H07_0172_01,185,14,11,3,2,io_bound,1,0.58,4.29,5,2,131,1,9,118,0,1,4,6,2,2,2,0.7857,0.2143,0
7,172,366,H07_0172_02,18,6,4,2,1,tempo_real,1,0.2,0.3,1,1,324,1,2,62,1,1,2,6,2,2,2,0.6667,0.3333,1
7,172,366,H07_0172_03,339,16,9,7,4,io_bound,1,0.69,5.21,9,2,20,1,9,25,0,0.4545,4,6,2,2,2,0.5625,0.4375,0
7,172,366,H07_0172_04,35,63,50,13,5,cpu_bound,0,0.0,0.0,0,3,309,1,7,33,0,1,8,6,2,2,2,0.7937,0.2063,0
7,172,366,H07_0172_05,194,15,2,13,2,interativo,1,0.63,2.19,4,1,1,1,1,6,1,0.32,3,6,2,2,2,0.1333,0.8667,0
7,172,366,H07_0172_06,27,56,34,22,4,batch,1,0.53,2.48,8,3,17,1,8,17,0,0.4,8,6,2,2,2,0.6071,0.3929,0
7,173,315,H07_0173_01,232,54,16,38,5,batch,0,0.0,0.0,0,3,48,1,9,38,0,1,8,6,1,2,3,0.2963,0.7037,0
7,173,315,H07_0173_02,262,23,21,2,2,misto,1,0.47,3.29,4,2,25,1,7,4,0,0.6364,4,6,1,2,3,0.913,0.087,0
7,173,315,H07_0173_03,296,32,29,3,5,batch,1,0.35,2.09,9,3,12,1,5,14,0,0.2636,8,6,1,2,3,0.9062,0.0938,0
7,173,315,H07_0173_04,10,19,10,9,3,io_bound,1,0.76,2.64,8,2,30,1,7,31,0,0.6818,4,6,1,2,3,0.5263,0.4737,0
7,173,315,H07_0173_05,118,60,59,1,4,cpu_bound,1,0.25,1.08,5,3,176,1,11,156,0,1,8,6,1,2,3,0.9833,0.0167,1
7,173,315,H07_0173_06,206,10,0,10,1,tempo_real,0,0.0,0.0,0,1,94,0,0,0,1,1,2,6,1,2,3,0.0,1.0,0
7,174,83,H07_0174_01,32,25,16,9,5,batch,0,0.0,0.0,0,3,46,1,5,5,0,1,8,4,0,1,3,0.64,0.36,0
7,174,83,H07_0174_02,69,20,10,10,3,io_bound,1,0.65,3.22,7,2,10,1,2,8,0,0.3182,4,4,0,1,3,0.5,0.5,0
7,174,83,H07_0174_03,33,29,1,28,5,batch,1,0.49,1.82,8,3,36,1,1,32,0,0.88,8,4,0,1,3,0.0345,0.9655,1
7,174,83,H07_0174_04,9,42,38,4,4,cpu_bound,0,0.0,0.0,0,3,28,1,8,0,0,0.78,8,4,0,1,3,0.9048,0.0952,0
7,175,174,H07_0175_01,155,14,8,6,3,interativo,0,0.0,0.0,0,1,16,1,1,14,1,0.5473,3,8,3,3,2,0.5714,0.4286,0
7,175,174,H07_0175_02,4,17,15,2,2,io_bound,1,0.7,4.45,12,2,45,1,2,6,0,1,4,8,3,3,2,0.8824,0.1176,0
7,175,174,H07_0175_03,13,8,7,1,4,io_bound,1,0.86,2.92,8,2,25,1,7,21,0,0.5455,4,8,3,3,2,0.875,0.125,0
7,175,174,H07_0175_04,149,44,4,40,5,batch,1,0.44,1.16,11,3,18,1,4,18,0,0.3727,8,8,3,3,2,0.0909,0.9091,0
7,175,174,H07_0175_05,121,51,22,29,4,batch,1,0.22,1.25,9,3,20,1,4,17,0,0.4545,8,8,3,3,2,0.4314,0.5686,0
7,175,174,H07_0175_06,7,10,2,8,4,misto,1,0.55,2.71,7,2,141,1,1,132,0,1,4,8,3,3,2,0.2,0.8,1
7,175,174,H07_0175_07,163,5,2,3,1,tempo_real,1,0.08,0.6,1,1,0,1,2,0,1,0.3473,2,8,3,3,2,0.4,0.6,0
7,175,174,H07_0175_08,27,7,0,7,1,tempo_real,0,0.0,0.0,0,1,44,0,0,0,1,1,2,8,3,3,2,0.0,1.0,0
8,176,128,H08_0176_01,103,13,5,8,3,interativo,0,0.0,0.0,0,1,9,1,3,11,1,0.42,3,6,3,2,1,0.3846,0.6154,0
8,176,128,H08_0176_02,81,16,13,3,2,interativo,1,0.29,2.93,2,1,22,1,6,3,1,0.7018,3,6,3,2,1,0.8125,0.1875,0
8,176,128,H08_0176_03,70,10,0,10,3,interativo,1,0.55,1.85,5,1,56,0,0,0,1,1,3,6,3,2,1,0.0,1.0,1
8,176,128,H08_0176_04,128,22,19,3,3,misto,1,0.4,3.57,6,2,0,1,4,3,0,0.1364,4,6,3,2,1,0.8636,0.1364,0
8,176,128,H08_0176_05,86,11,5,6,4,misto,0,0.0,0.0,0,2,5,1,3,3,0,0.1818,4,6,3,2,1,0.4545,0.5455,0
8,176,128,H08_0176_06,79,32,30,2,5,batch,1,0.45,3.31,5,3,39,1,10,14,0,0.9345,8,6,3,2,1,0.9375,0.0625,0
8,177,284,H08_0177_01,273,6,3,3,1,interativo,1,0.57,2.26,5,1,8,1,3,7,1,0.4927,3,7,3,2,2,0.5,0.5,0
8,177,284,H08_0177_02,64,56,35,21,5,batch,1,0.37,1.76,6,3,7,1,4,11,0,0.1727,8,7,3,2,2,0.625,0.375,0
8,177,284,H08_0177_03,273,9,0,9,1,tempo_real,0,0.0,0.0,0,1,3,0,0,0,1,0.4018,2,7,3,2,2,0.0,1.0,0
8,177,284,H08_0177_04,102,45,22,23,5,cpu_bound,0,0.0,0.0,0,3,83,1,4,22,0,1,8,7,3,2,2,0.4889,0.5111,0
8,177,284,H08_0177_05,77,17,9,8,4,io_bound,1,0.76,4.28,10,2,184,1,2,167,0,1,4,7,3,2,2,0.5294,0.4706,0
8,177,284,H08_0177_06,5,7,6,1,1,tempo_real,0,0.0,0.0,0,1,57,1,3,38,1,1,2,7,3,2,2,0.8571,0.1429,1
8,177,284,H08_0177_07,44,19,3,16,2,misto,1,0.7,3.0,5,2,99,1,2,74,0,1,4,7,3,2,2,0.1579,0.8421,0
8,178,110,H08_0178_01,105,15,7,8,2,interativo,1,0.35,1.69,6,1,5,1,4,10,1,0.3927,3,9,4,2,3,0.4667,0.5333,0
8,178,110,H08_0178_02,41,4,0,4,1,tempo_real,0,0.0,0.0,0,1,11,0,0,0,1,0.5473,2,9,4,2,3,0.0,1.0,1
8,178,110,H08_0178_03,48,45,8,37,5,cpu_bound,0,0.0,0.0,0,3,28,1,4,29,0,0.7345,8,9,4,2,3,0.1778,0.8222,0
8,178,110,H08_0178_04,85,7,2,5,3,io_bound,1,0.71,5.9,11,2,10,1,1,13,0,0.3182,4,9,4,2,3,0.2857,0.7143,0
8,178,110,H08_0178_05,101,21,0,21,4,misto,1,0.48,3.01,8,2,3,0,0,0,0,0.1455,4,9,4,2,3,0.0,1.0,0
8,178,110,H08_0178_06,75,5,1,4,2,interativo,0,0.0,0.0,0,1,4,1,1,3,1,0.3745,3,9,4,2,3,0.2,0.8,0
8,178,110,H08_0178_07,83,8,2,6,2,interativo,0,0.0,0.0,0,1,6,1,1,8,1,0.4109,3,9,4,2,3,0.25,0.75,0
8,178,110,H08_0178_08,86,63,13,50,4,cpu_bound,1,0.21,1.12,5,3,23,1,3,28,0,0.5091,8,9,4,2,3,0.2063,0.7937,0
8,178,110,H08_0178_09,56,38,22,16,5,batch,1,0.55,2.41,8,3,38,1,4,7,0,0.9164,8,9,4,2,3,0.5789,0.4211,0
8,179,164,H08_0179_01,140,6,5,1,1,interativo,1,0.29,2.0,4,1,6,1,2,8,1,0.4564,3,9,2,3,4,0.8333,0.1667,0
8,179,164,H08_0179_02,159,22,5,17,3,cpu_bound,1,0.16,0.67,4,3,4,1,1,5,0,0.2091,8,9,2,3,4,0.2273,0.7727,0
8,179,164,H08_0179_03,2,11,7,4,2,interativo,1,0.44,1.76,2,1,45,1,7,22,1,1,3,9,2,3,4,0.6364,0.3636,1
8,179,164,H08_0179_04,1,38,14,24,5,batch,1,0.35,2.86,9,3,4,1,5,9,0,0.1182,8,9,2,3,4,0.3684,0.6316,0
8,179,164,H08_0179_05,154,22,2,20,3,misto,1,0.64,1.84,6,2,3,1,2,5,0,0.1909,4,9,2,3,4,0.0909,0.9091,0
8,179,164,H08_0179_06,160,25,23,2,5,batch,0,0.0,0.0,0,3,1,1,9,6,0,0.0636,8,9,2,3,4,0.92,0.08,0
8,179,164,H08_0179_07,153,16,8,8,4,misto,1,0.36,1.58,4,2,3,1,8,0,0,0.1455,4,9,2,3,4,0.5,0.5,0
8,179,164,H08_0179_08,52,50,0,50,5,cpu_bound,1,0.21,0.26,4,3,49,0,0,0,0,1,8,9,2,3,4,0.0,1.0,0
8,179,164,H08_0179_09,28,15,13,2,3,io_bound,1,0.84,4.84,10,2,52,1,12,33,0,1,4,9,2,3,4,0.8667,0.1333,0
8,180,352,H08_0180_01,180,28,10,18,4,misto,1,0.48,1.84,9,2,58,1,1,45,0,1,4,7,2,2,3,0.3571,0.6429,0
8,180,352,H08_0180_02,27,9,2,7,3,io_bound,1,0.69,4.91,8,2,121,1,1,55,0,1,4,7,2,2,3,0.2222,0.7778,0
8,180,352,H08_0180_03,100,56,8,48,3,cpu_bound,1,0.09,0.77,4,3,148,1,4,62,0,1,8,7,2,2,3,0.1429,0.8571,0
8,180,352,H08_0180_04,170,15,13,2,3,interativo,1,0.55,2.43,2,1,88,1,6,53,1,1,3,7,2,2,3,0.8667,0.1333,0
8,180,352,H08_0180_05,114,7,3,4,2,interativo,1,0.31,2.89,5,1,170,1,2,124,1,1,3,7,2,2,3,0.4286,0.5714,1
8,180,352,H08_0180_06,265,29,9,20,5,cpu_bound,0,0.0,0.0,0,3,61,1,3,63,0,1,8,7,2,2,3,0.3103,0.6897,0
8,180,352,H08_0180_07,287,33,7,26,4,batch,1,0.3,1.45,9,3,40,1,2,3,0,0.9982,8,7,2,2,3,0.2121,0.7879,0
8,181,16,H08_0181_01,16,16,14,2,2,interativo,1,0.46,2.79,4,1,0,1,7,2,1,0.3018,3,9,7,2,0,0.875,0.125,1
8,181,16,H08_0181_02,6,11,0,11,3,io_bound,1,0.6,3.48,12,2,2,0,0,0,0,0.1727,4,9,7,2,0,0.0,1.0,0
8,181,16,H08_0181_03,10,8,2,6,2,interativo,1,0.42,2.39,5,1,0,1,1,1,1,0.3018,3,9,7,2,0,0.25,0.75,0
8,181,16,H08_0181_04,15,22,18,4,3,misto,1,0.5,2.24,6,2,0,1,6,5,0,0.1364,4,9,7,2,0,0.8182,0.1818,0
8,181,16,H08_0181_05,14,11,6,5,2,interativo,1,0.45,1.4,5,1,2,1,5,6,1,0.3382,3,9,7,2,0,0.5455,0.4545,0
8,181,16,H08_0181_06,15,5,1,4,2,tempo_real,0,0.0,0.0,0,1,0,1,1,0,1,0.3018,2,9,7,2,0,0.2,0.8,0
8,181,16,H08_0181_07,8,4,1,3,1,tempo_real,0,0.0,0.0,0,1,7,1,1,6,1,0.4745,2,9,7,2,0,0.25,0.75,0
8,181,16,H08_0181_08,12,5,3,2,2,tempo_real,0,0.0,0.0,0,1,4,1,3,3,1,0.3745,2,9,7,2,0,0.6,0.4,0
8,181,16,H08_0181_09,4,8,2,6,2,interativo,1,0.55,2.03,5,1,10,1,1,2,1,0.4836,3,9,7,2,0,0.25,0.75,0
8,182,113,H08_0182_01,76,16,8,8,3,misto,1,0.55,3.78,4,2,28,1,6,29,0,0.6455,4,5,1,3,1,0.5,0.5,0
8,182,113,H08_0182_02,65,15,5,10,4,misto,1,0.3,2.56,7,2,48,1,2,22,0,0.9636,4,5,1,3,1,0.3333,0.6667,0
8,182,113,H08_0182_03,67,20,13,7,4,batch,1,0.26,3.12,8,3,42,1,8,25,0,1,8,5,1,3,1,0.65,0.35,0
8,182,113,H08_0182_04,83,8,4,4,2,tempo_real,0,0.0,0.0,0,1,29,1,3,29,1,0.8291,2,5,1,3,1,0.5,0.5,0
8,182,113,H08_0182_05,18,13,10,3,3,misto,1,0.61,3.58,3,2,73,1,5,65,0,1,4,5,1,3,1,0.7692,0.2308,1
8,183,160,H08_0183_01,115,11,6,5,3,misto,0,0.0,0.0,0,2,41,1,1,16,0,0.8818,4,8,2,4,2,0.5455,0.4545,0
8,183,160,H08_0183_02,88,6,2,4,3,io_bound,1,0.56,2.63,6,2,27,1,2,1,0,0.6273,4,8,2,4,2,0.3333,0.6667,0
8,183,160,H08_0183_03,121,43,28,15,4,cpu_bound,0,0.0,0.0,0,3,34,1,6,31,0,0.8891,8,8,2,4,2,0.6512,0.3488,0
8,183,160,H08_0183_04,11,28,16,12,4,misto,1,0.53,3.7,5,2,39,1,7,15,0,0.8,4,8,2,4,2,0.5714,0.4286,0
8,183,160,H08_0183_05,102,12,11,1,2,interativo,1,0.25,1.41,3,1,35,1,4,9,1,0.9382,3,8,2,4,2,0.9167,0.0833,0
8,183,160,H08_0183_06,71,8,5,3,3,interativo,0,0.0,0.0,0,1,88,1,1,77,1,1,3,8,2,4,2,0.625,0.375,1
8,183,160,H08_0183_07,3,29,10,19,3,cpu_bound,0,0.0,0.0,0,3,23,1,1,8,0,0.5545,8,8,2,4,2,0.3448,0.6552,0
8,183,160,H08_0183_08,52,7,0,7,4,io_bound,1,0.63,4.38,5,2,91,0,0,0,0,1,4,8,2,4,2,0.0,1.0,0
8,184,222,H08_0184_01,144,24,11,13,4,batch,1,0.55,2.23,4,3,35,1,8,37,0,0.9073,8,8,3,1,4,0.4583,0.5417,0
8,184,222,H08_0184_02,32,12,2,10,3,interativo,1,0.48,2.57,4,1,158,1,2,5,1,1,3,8,3,1,4,0.1667,0.8333,0
8,184,222,H08_0184_03,119,21,3,18,5,batch,1,0.27,1.07,4,3,8,1,3,7,0,0.1909,8,8,3,1,4,0.1429,0.8571,0
8,184,222,H08_0184_04,6,13,10,3,2,interativo,1,0.35,2.42,6,1,186,1,10,107,1,1,3,8,3,1,4,0.7692,0.2308,1
8,184,222,H08_0184_05,159,29,6,23,4,cpu_bound,1,0.17,1.06,2,3,47,1,6,41,0,1,8,8,3,1,4,0.2069,0.7931,0
8,184,222,H08_0184_06,163,36,29,7,5,batch,0,0.0,0.0,0,3,0,1,5,5,0,0.0455,8,8,3,1,4,0.8056,0.1944,0
8,184,222,H08_0184_07,16,16,6,10,2,interativo,1,0.39,1.78,3,1,100,1,4,51,1,1,3,8,3,1,4,0.375,0.625,0
8,184,222,H08_0184_08,4,6,2,4,3,io_bound,1,0.68,5.98,11,2,6,1,1,1,0,0.2455,4,8,3,1,4,0.3333,0.6667,0
8,185,385,H08_0185_01,263,6,4,2,2,interativo,0,0.0,0.0,0,1,0,1,4,1,1,0.3018,3,4,2,1,1,0.6667,0.3333,0
8,185,385,H08_0185_02,162,7,0,7,3,io_bound,1,0.6,5.18,9,2,68,0,0,0,0,1,4,4,2,1,1,0.0,1.0,0
8,185,385,H08_0185_03,111,63,59,4,4,cpu_bound,0,0.0,0.0,0,3,10,1,4,9,0,0.2727,8,4,2,1,1,0.9365,0.0635,0
8,185,385,H08_0185_04,19,6,2,4,2,interativo,0,0.0,0.0,0,1,161,1,2,113,1,1,3,4,2,1,1,0.3333,0.6667,1
8,186,353,H08_0186_01,274,10,2,8,2,io_bound,1,0.79,4.93,10,2,68,1,1,41,0,1,4,5,1,4,0,0.2,0.8,0
8,186,353,H08_0186_02,18,6,2,4,2,io_bound,1,0.61,3.56,12,2,126,1,1,27,0,1,4,5,1,4,0,0.3333,0.6667,1
8,186,353,H08_0186_03,204,3,0,3,1,tempo_real,0,0.0,0.0,0,1,10,0,0,0,1,0.5291,2,5,1,4,0,0.0,1.0,0
8,186,353,H08_0186_04,206,10,2,8,3,io_bound,1,0.75,2.92,11,2,84,1,2,67,0,1,4,5,1,4,0,0.2,0.8,0
